X,Y,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,opening_hours,operational_status,source,emergency,name,wheelchair,url,dispensing,operator_type
-72.46498721,19.04869836,13,,hospital,,,,,70516991,,,Sahana Foundation,,Hospital La Saline (Pediatrie Sociale),,,,
-71.78301646,19.61698444,10,,hospital,,,,,15620391,,,,,CENTRE DE SANTE DE MARIGOT,,,,
-71.78333304,19.36666594,10,,hospital,,,,,4177495,,,,,MONT ORGANISE HOSPITAL MONT ORGANISE,,,,
-72.34355171,18.48599982,10,,hospital,,,,,6386171,,,,,CENTRE COMMUNAUTAIRE DE FECA(FESSARD,,,,
,,10,,hospital,,,,,16677898,,open,,,,,,,
-72.51644606,19.26314273,13,,dentist,,,,,19553707,,,hot_iom_cosmha,,Clinique Dentaire,,,,
-72.29609873,18.51843008,13,,hospital,,,,,9624936,,,survey,,Friends for Missions Centre de Nutrition et Clinique,,,,
-72.30672288,18.55059144,20,,hospital,,,,,41628173,,open,CNIGS/GIS/DTM,,Centre Hospitalier de Delmas,,,,private_for_profit
-72.94391608,18.41673513,13,,hospital,,,MSPP,,65184153,,,,,Dispensaire de Vialet,,,,
-72.28750301,18.5659289,17,,hospital,,,,,16677898,,open,hot_cosmah_iom,,MEDECIN DU MONDE CENTRE DE SANTE,,,,
-72.95972821,19.77671325,17,,hospital,,,,,32826088,,,survey,,Centre de Traitement du Choléra,,,,public
-72.02207781,19.61797065,20,,pharmacy,,,,,16698076,8:00-16:00,,survey,,Elshaddai Pharma,,,no,
-72.39818193,18.53411564,10,,hospital,,,,,6386171,,,,,FOSREF- J. DE CARREFOUR,,,,
-72.27177294,18.51068688,13,,hospital,,,MADAME ROL,,15530742,,,,,Centre de Sante Rosemina de Diegue,,,,
-71.85000002,18.24999996,10,,hospital,,,,,3910148,,,,,THIOTE HOSPITAL BON BERGER,,,,
,,10,,hospital,,,,,75388884,,,,,,,,,
-72.32613193,18.53310679,13,,pharmacy,,,,,66635997,,,,,Pharmacie de Turgeau,,,yes,
-73.09215264,18.3401812,13,,hospital,,,KDD / MPL / MSPP,,3910148,,,,,DISPENSAIRE DE LHOMON,,,,
-73.74873016,18.19372479,13,,hospital,,,,,15830090,,,survey,,Clinque de la vision,,,,
-72.513215,18.76924085,13,,pharmacy,,,,,15830090,,,survey,,,,,REHOBOTH Pharma,
-71.72758425,19.55341038,17,,pharmacy,,,,,15864732,,,survey,,Pharmacie La liberte,,,no,
-72.30519427,18.54833336,10,,pharmacy,,,,,16677898,,,,,P.L.C,,,,
-72.98238701,19.80759218,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE COMMUNAUTAIRE DE BEAUCHAMPS,,,,
-74.00004795,18.53669634,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE DE CARREFOUR - CHARLES,,,,
-73.90983856,18.17389715,13,,hospital,,,MOUVEMENT PAYSAN DE CHATEAU (MPC),,42616093,,,,,DISPENSAIRE DE CHATEAU,,,,
-72.30593406,18.58613146,6,,doctors,,,,,5915964,,,,,,,,,
-73.52811344,18.37265403,13,,hospital,,,MSPP,,43649050,,,,,Dispensaire de Changeux,,,,
-72.96810022,18.45181113,13,,hospital,,,MSPP,,3987677,,,,,DP DE TROU CHOUCHOU (FERME),,,,
-73.02117342,19.66274317,13,,hospital,,,,,4177495,,,2005 MSPP database with geocodes,,DISPENSAIRE ILODEP,,,,
-72.27880293,18.57260265,10,,pharmacy,,,,,73695718,,,,,Pharma Dens,,,,
-72.55293768,19.69276648,10,,hospital,,,,,4177495,,,,,CAL de Pilate,,,,
-72.2278521,18.57745024,13,,pharmacy,,,,,35443290,,,hot_iom_cosmha,,Pharmacie bon Secours,,,,
-72.39719882,18.22992874,24,,pharmacy,,,,,19731181,"Mo-Su ""please add opening times""",open,hot _c.osm-ha_iom,,ninou drug store pharmacie du bon samaritain,,,no,
-71.73249001,19.55118792,17,,pharmacy,,,,,29428410,,,survey,,L J Pharma,,,no,
-72.71897061,19.23777842,17,,hospital,,,,,16724243,,open,Bing  With offSet,,Dispensaire Comunautaire de Gervet,,,,
-72.18100003,18.48699995,10,,hospital,,,,,9673141,,,,,HOPITAL WESLEYEN DE LA GONAVE,,,,
,,6,,hospital,,,,,6379638,,,,,,,,,
-72.34033616,18.5260437,10,,pharmacy,,,,,51080924,,,,,Mendeleïev,,,,
-72.28097543,19.70700247,17,,clinic,,,,,16131610,,,survey,,"ceraso lab-cap,centre de radiognostique,de sonographie et de laboratoire du cap-haitien",,,,private
-72.33283025,18.55416515,20,,hospital,,,,,41628173,,open,iom-cosmha,,Centre de santé St Martin,,,,government_facility-public
-72.32070205,18.56447388,13,,hospital,,,,,16724243,,sante nutrition pour bebe,hot_oim_che116,,,,,,
-72.22012466,19.72985607,17,,pharmacy,,,,,15458725,,,Bing,,El Shaddai,,,no,
,,13,,hospital,,,,,16967001,,,survey,,Centre de Sante Notre Dame de la Nativite Acul-du-Nord,,,,
-72.27536098,18.64444512,17,,hospital,,,,,46469259,,,survey,,Annexe Evie Laboratoire D'analyses Medicales,,,,private
-72.33578637,18.57275202,20,,pharmacy,,,,,10342909,24/7,,"cosmha_iom,drr:iom",,pharmacie belecour,,,pharmacie,
-72.31317183,18.54841164,6,,pharmacy,,,,,53726188,,,,,,,,,
-72.29147444,18.54705428,10,,hospital,,,,,6386171,,,,,CENTRE DE SANTE ECERES,,,,
-71.72177517,19.55164465,17,,pharmacy,,,,,28824327,,,Survey,,Secours d'en Haut Pharmacie,,,no,
-72.56971004,18.46975494,20,,pharmacy,,,,,16677898,Mo-Fr 08:30-20:00,,hot_oim_cosmha,,post de vacsination,,,yes,
-72.15647517,19.69764642,17,,hospital,,,,,16311711,,,survey,,Dispensaire Saint Louis de Quartier-Morin,,,,private
-72.22971507,18.58085824,13,,clinic,,,Jean Dorelus,,39865636,,,,,Centre Anti-Tuberculose (Mission Mennonite en Haiti),,,,
-72.32514672,18.57255706,13,,pharmacy,,cite soleil rt nle #1,,,29448862,,open,,,,,,,
-74.11126323,18.54545736,13,,hospital,,,MSPP / EGLISE CATHOLIQUE,,45056765,,,,,Dispensaire Siloe de Léon,,,,
-72.2856983,18.50391673,13,,hospital,,,SHADEC,,11032040,,,,,Centre de Santé par la Foi,,,,
-72.5124064,18.76959163,10,,hospital,,,,,11241898,,,,,ARCAHAIE HOSPITAL SAINT JOSEPH DE GALILEE,,,,
-73.84387281,18.28105852,10,,hospital,,,,,42884253,,,,,Dispensaire de Mersan,,,,
-72.70134095,19.1040351,17,,pharmacy,,,,,26831797,Mo-Sa 08:00-18:00,,,,Saint-Pierre,,,no,
-72.10038054,18.8340343,13,,pharmacy,,,,,15830090,,,survey,,,,,no,
-72.25417665,18.66131806,13,,pharmacy,,,,,59579937,,,Survey-ARC,,Tanou phama,,,,
-72.23761032,18.59606184,17,,hospital,,,,,30686435,,closed,hot_iom_cosmha,,Complexe Médico Maison de la Santé,,,,
-72.69986767,19.11660988,10,,hospital,,,,,24321025,,,,,Hospital Saint Antoine,,,,
-72.61700006,18.38799995,10,,hospital,,,,,6385826,,,,,FOSREF J. DE JEREMIE,,,,
-73.74774294,18.19713119,13,,dentist,,,,,42631422,,,survey,,Robert Chiten Dentiste,,,,
-74.21931167,18.30778087,20,,hospital,,"Haiti,sud,les-anglais-rue cornet # 250",,,42715437,,open,hot_iom_cosmha,,Centre de Santé de Debauche,,,,
-72.23768324,18.67187632,17,,clinic,,,,,35851264,,,Survey,,Ramantial Aguavivo,,,,private
-72.3351263,18.54495746,10,,hospital,,,,,41050161,,,,,Centre Hospitalier Sainte-Marie,,,,
-72.3415377,18.55417286,17,,pharmacy,,,,,16677898,,open,hot_iom_cosmha,,Pharmacie Nidou,,,,
-72.8646708,18.43386288,17,,hospital,,,MSPP,,26841168,,,survey,,Hôpital Notre Dame de Petit Goâve,,,,
-72.02655064,19.61199167,17,,pharmacy,,,,,16131610,,,survey,,pharmacie bon Family,,,yes,
-72.12493298,19.67268847,17,,pharmacy,,,,,15788363,,,survey,,Vrancy LAB Pharma,,,yes,
-72.29183494,18.51572834,20,,hospital,,,,,41628173,,open,CNIGS/GIS/DTM,,Hôpital Saint Landy,,,,private_for_profit
,,17,,hospital,,,,,62461568,,,Traced from Yahoo aerial imagery,,PORT AU PRINCE HOSPITAL asile français,,,,
-72.3079323,18.56450347,20,,pharmacy,,,,,17910575,Mo-Fr 08:30-20:00,,hot--cosmha_oim,,Pharmacie Jésus m'Aime,,,no,
-72.47834352,19.41021185,13,,hospital,,,MSPP,,6385826,,,,,DISPENSAIRE DE BAYONNAIS,,,,
-72.25215124,18.66473586,13,,clinic,,,,,42383430,,,Survey-ARC,,,,,,private
-72.11063228,18.83651895,17,,pharmacy,,,,,15830090,,,survey,,Pharmacie la providence,,,no,
-74.10000005,18.56699994,10,,hospital,,,,,3987677,,,,,CENTRE MEDICAL CHARLES COLIMON,,,,
-72.15757814,19.69774273,17,,hospital,,,,,15670499,,,survey;gps;Bing,,Centre de Santé de Quartier Morin,,,,public
-71.8629866,19.32875367,17,,hospital,,,MSPP,,4177495,,,Health Facility List provided by PAHO/WHO,,DISPENSAIRE DE BOIS DE LAURENCE,,,,
-72.20260707,18.51676795,13,,hospital,,,Healing Art Missions (funder); Fondation d'action pour le development de Dumay,,6386171,,,,,Centre de santé communautaire de Dumay,,,,
-73.49655977,18.3728412,13,,hospital,,,LA FAMILLE KENOLD JOSEPH MSPP,,4177495,,,,,CENTRE DE BETHESDA PLEUVANT DE L'AZILE,,,,
-72.27116257,18.65049669,17,,hospital,,,,,39613600,,,Survey-ARC,,Centre Hospitalier,,,,private
-72.30807941,18.56463423,17,,pharmacy,,,,,17910575,Mo-Fr 08:30-20:00,,hot--cosmha_oim,,,,,no,
-71.73600077,19.54897166,17,,pharmacy,,,,,34824187,,,bing; Survey,,Bethie Pharma,,,no,
-72.3833556,18.51985014,10,,hospital,,,,,6386171,,,,,CENTRE DE SANTE OPA,,,,
-72.29225043,18.98604967,13,,hospital,,,,,3905927,,,Sahana Foundation,,Hospital Bombardopolis,,,,
-72.00479214,18.80060056,10,,hospital,,,,,40526415,,,,,DISPENSAIRE DE SARAZIN,,,,
-72.7025829,18.95055792,17,,pharmacy,,,,,11158648,,,B ing With Offset,,Siloe,,,no,
-72.22750635,18.57651952,13,,pharmacy,,,,,35443290,,,hot_iom_cosmha,,Stop Clinique de Chez Nous,,,,
-72.33381344,18.54408348,10,,pharmacy,,,,,47913648,,,,,Castera Pharmacies,,,,
-72.28175151,18.55603716,17,,hospital,,,,,16677898,Mo-Fr 08:30-20:00,,hot_cosmha_iom,,clinique,,,,
-73.75097484,18.19290236,13,,pharmacy,,,,,42631422,,,survey,,Pharmacie Don de Dieu,,,,
-72.68888612,19.4501181,13,,hospital,,,,,8256945,,,http://haiti.sahanafoundation.org/prod/hms/hospital,,Hospital Docteur Baudin,,,,
-72.27548244,18.64439148,17,,pharmacy,,,,,46469259,,,survey,,Bésa Phama,,,yes,
-72.26773597,18.53243574,13,,hospital,,,NAZAREEN,,12975510,,,,,Centre de Santé Nazaréen,,,,
-72.70203757,19.10800502,13,,pharmacy,,,,,15410802,,,bing  with offset,,Hebreux 11 Pharmacie,,,,
-73.09064247,18.44293947,10,,hospital,,,,,4177495,,,,,FOSREF- J. DE MIRAGOANE,,,,
-72.25605428,18.65596445,17,,clinic,,,,,39227005,,,Survey-ARC,,Centre Médico-Pharma De Sainte Anne,,,,private
-72.71101501,18.26270492,10,,hospital,,,,,4177495,,,,,Dispensaire Amalia,,,,
-72.28441294,18.56782245,10,,pharmacy,,,,,73695718,,,,,Mteg Pharma,,,,
-72.32246535,18.53617105,17,,pharmacy,,,,,75398098,,,,,Pharmacie Impériale,,,yes,
,,17,,hospital,,91 Rue Oswald Durand Etage Clinique Beaulieu,,,10829123,,,https://spreadsheets.google.com/ccc?key=0ArlMTYEgfvwsdERtTkxRUVVqRXdpVzlDSlFnb3F1UHc&hl=en,,Clinique-Hopital Le Messie,,,,
,,17,,hospital,,,L'UNION DES ADVENTISTES DU 7EME JOUR,,72149773,,IMPORTANT do not send more patients but need supplies bad!,,,HOPITAL ADVENTISTE D'HAITI,,,,
-72.18330095,19.73273223,10,,hospital,,,,,15704772,,,,,CEMAD CENTRE MEDICAL AIDE DIVINE,,,,
-72.27796113,19.70672436,10,,clinic,,,,,72971661,,,,,Clinique Médico Chirurgicale Digue,,,,
-72.33729906,18.53110293,20,,clinic,,,,,41628173,,open,CNIGS/OIM/ FOCS,,Klinik Kay Timoun,,,,private_for_profit
-71.76191166,18.86747155,13,,hospital,,,,,16677898,,open,,,Hopital de la Nativite,,,,
-73.75002693,18.19397063,13,,pharmacy,,,,,10647573,,,survey,,Pharmacie De Notre Damn,,,,
-72.21871927,19.73845238,17,,pharmacy,,,,,16218132,,,survey,,Shammah Pharmacie,,,no,
-72.17667505,18.58804405,10,,hospital,,,,,6386171,,,,,CENTRE DE SANTE H.E.L.P. INC DE VAUDREUIL,,,,
-71.72830568,19.54353047,17,,clinic,,,,,17302886,,,survey,,Complexe Medical,,,,private
-72.53886581,18.23794117,10,,hospital,,,,,15866146,,,,,JACMEL CLINIC ASILE COMMUNAL,,,,
-72.18843151,19.73037885,17,,hospital,,,,,15704287,,,survey,,Centre de Sante Communautaire,,,,public
-72.52407728,18.29640872,10,,hospital,,,,,4177495,,,,,Centre a lits Christian Martinez,,,,
,,24,,health,dental,,,,33979156,,open,C-osm.ha/COOPI,,Le sourire Clinique Bucco dentaire,,,,
-72.01487482,19.13787527,13,,hospital,,,,,72706613,,,survey,,Hôpital Sainte Thérèse de Hinche,,,,
-72.32074354,18.5647002,13,,hospital,,,MSF,,16677898,,,,,MSF,,,,
-72.44386817,18.54071806,10,,hospital,,,,,15976286,,,,,Centre de santé Bon Secours,,,,
-72.52240584,18.24779033,6,,hospital,,,,,45806942,,,,,,,,,
-73.10408646,18.19000415,10,,hospital,,,,,4177495,,,,,DP DE MOUILLAGE FOUQUET,,,,
,,13,,hospital,,,,,16677898,,MSF,hot_oim_che116,,,,,,
-73.01397655,19.87513113,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE DE CABARET,,,,
-73.76147334,18.20215254,17,,pharmacy,,,,,15830090,,,survey,,Senyè Ou Devan Pharma,,,no,
-72.67923033,19.44335692,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,Grtou pharma,,,no,
-72.58689202,19.10238889,13,,hospital,,,,,6405774,,,Health Facility List provided by PAHO/WHO,,Dp de Gilbert,,,,
-72.20831565,19.74636104,13,,pharmacy,,,,,15924004,,,survey,,,,,no,
-73.82883786,18.29566994,10,,hospital,,,,,42884253,,,,,Dispensaire de Guichard,,,,
-72.59627941,19.20309654,10,,hospital,,,,,24857583,,,,,Centre de Santé de Villard,,,,
-73.76123102,18.30059288,10,,hospital,,,,,14951637,,,,,FORSREF,,,,
-72.28330275,18.60354453,20,,pharmacy,,,,,25344388,,,OIM-HOT,,Labomed CLinic,yes,,yes,
-73.74927767,18.19464043,17,,pharmacy,,,,,15830090,,,survey,,Pharmacie Dime Lab,,,yes,
-72.51576612,18.54629865,10,,hospital,,,,,11112005,,,,,OEUVRES DE BIENFAISANCE DE CARREFOUR ET DE GRESSIER,,,,
-72.22974357,18.57995895,20,,pharmacy,,,,,16677898,24/7,,hot_iom_cosmha,,Pharmacie vers l'espoir,,,yes,
-72.69543104,19.10616242,13,,clinic,,,,,63847157,Mo-Fr 08:30-16:00,,,,Clinique du Sacre-Coeur Pediatre,,,,
-72.70209583,19.10742264,13,,pharmacy,,,,,24411569,,,,,Pharmacie de la vie,,,no,
-72.10518094,18.83322846,17,,pharmacy,,,,,15830090,,,survey,,Germaine's pharma,,,no,
-72.70040687,19.10294998,17,,hospital,,,,,16724243,,closed,Bing with offset,,Clinique Medical Docteur Auguste,,,,
-72.83209923,19.93568728,10,,hospital,,,,,71245114,,,,,PORT DE PAIX HOSPITAL ET SANATORIUM,,,,
-72.33486956,18.54481874,13,,hospital,,,,,75398098,,,,,Fosref-lalue,,,,
-72.46865236,19.04608119,13,,hospital,,,,,74103792,,open,,,Clinic Dr jean paul,,,,
-73.75013698,18.19429384,10,,pharmacy,,,,,15830090,,,survey,,,,,,
-72.26890248,19.68047517,10,,hospital,,,,,26701019,,,,,Dispensaire de Plaine du Nord,,,,
-73.20154301,18.93544175,13,,hospital,,,MSPP,,43219548,,,,,DISPENSAIRE LA SOURCE,,,,
-72.32081001,19.45235397,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE DE BAS DE SAULT,,,,
-72.27018918,19.67683919,10,,hospital,,,,,3910148,,,,,CENTRE MEDICO SOCIAL,,,,
-72.13754498,19.51106543,10,,doctors,,,,,13361955,,,,,Dispanse Bonami,,,,
-72.26604207,19.71052329,13,,hospital,,,MSPP,,16002549,,,,,Dispensaire Zo Meda de Morne Rouge,,,,
,,17,,,,,,,33979156,,open,C-osm.ha/COOPI,,Aris CLinique Medical,,,,
-72.70567943,18.95125756,13,,hospital,,,,,16686824,,,2005 MSPP database with geocodes,,Dispensaire de Mont-Rouis,,,,
-72.212245,19.74008526,13,,pharmacy,,,,,15826164,,,survey,,,,,Pharmacie AACSS,
-72.34037295,18.52472137,13,,pharmacy,,,,,51080924,24/7,,,,Pharmacie,,,,
-72.59003942,18.49283066,13,,hospital,,,EGLISE EPISCOPALE / MSPP,,6385826,,,,,CENTRE MEDICO - COMMUNAUTAIRE DE DARBONE,,,,
-71.74849852,19.18730905,10,,hospital,,,,,4177495,,,,,Dispensaire Ti Lory,,,,
-74.12268643,18.64081215,13,,hospital,,,MSH / HS 2007 - SECTEUR USA,,68386128,,,,,HHF,,,,
-72.43015956,19.14433579,10,,hospital,,,,,4177495,,,,,DISPENSAIRE GRANDE HATTE,,,,
-72.33498984,18.53900656,10,,hospital,,,,,9432507,,,,,CENTRE JEUNES DE CHRIST-ROI,,,,
-72.41260124,18.51835649,13,,hospital,,,MSPP,,6386171,,,,,CENTRE MEDICO - SOCIAL DE LA RIVIERE FROIDE,,,,
-72.28826073,18.51631658,6,,pharmacy,,,,,6850811,,,,,,,,,
-72.18402188,18.53960025,10,,hospital,,,,,6386171,,,,,C/S Saint-esprit,,,,
-73.65566254,18.08352858,10,,pharmacy,,,,,15830426,,,,,,,,no,
-72.18393303,18.53947394,10,,hospital,,,,,6386171,,,,,CSE,,,,
-72.28784952,18.61566342,13,,hospital,,,ORDRE RELIGIEUX DES SERVITEURS DES MALADES -CAMILLIENS,,24758464,,,,,Centre Hospitalier Foyer Saint Camille,,,,
-72.42030144,19.02878966,13,,hospital,,,,,3910148,,,2005 MSPP database with geocodes,,DP COMMUNAUTAIRE DE MARIN,,,,
-72.69172297,19.44785934,24,,pharmacy,,gonaives rue louverture,,,16677898,lundi-samedi 08h am a 09hpn,,hot_cosmha_iom,,pharmacie le phare,,,no,
-72.27408207,18.5753624,17,,pharmacy,,,,,33979156,,open,,,Alpha et L'omega,,,,
-72.31314593,18.56092725,10,,hospital,,,,,6386171,,,,,CENTRE MEDICAL SAINT MONFORT,,,,
-72.55367705,19.00412306,17,,hospital,,,HAS,,13763548,,,Health Facility List provided by PAHO/WHO,,Ternette Health Center,,,,
-72.27723132,18.64586074,17,,hospital,,,,,46627875,,,survey,,Deomed Labora,,,,private
-71.72606671,19.55511048,13,,clinic,,,,,15924399,,,survey,,Groupe Sante MJED,,,,
-72.3192094,18.23316248,13,,pharmacy,,,,,16677898,,open,hot_c.osm-ha_iom,,,,,,
-72.29428866,18.53909398,10,,hospital,,,,,9105415,,,,,Centre populaire MAHONAHIM,,,,
-71.7612484,19.53002102,10,,hospital,,,,,3910148,,,,,CENTRE DE SANTE DE SAVANNE AU LAIT,,,,
-72.17129773,19.61401959,6,,clinic,,,,,72988324,,,,,,,,,
-72.6199199,19.89214706,13,,pharmacy,,,,,19797916,,open,,,Reférence  Pharma,,,,
-72.54203785,18.23808509,13,,hospital,,,MSPP,,52833246,,,,,HOPITAL ST MICHEL,,,,
-73.74897181,18.19509833,13,,pharmacy,,,,,15830090,,,survey,,Pharmacie De Peuple,,,,
-73.85205447,18.1151618,10,,hospital,,,,,42884253,,,,,Carrefour Joute,,,,
-72.26894531,18.63586649,17,,hospital,,"zone borepos, crois des bouquet, haiti",,,16677898,,open,,,Abrit hopital michel benette,,,,
-72.07934423,19.41343268,20,,clinic,,,survey,,72657816,,,survey,,Dispensaire Saint François d'Assise de Ranquitte,,,,public
,,20,,pharmacy,,,,,33979156,,open,C-osm.ha/COOPI,,Mission Pharma,,,,
-72.70048382,19.10967595,10,,doctors,,,,,24337243,,,,,M et M,,,,
-72.34555506,18.53722197,17,,hospital,,,,,55139213,,unspecified,,,Port-au-Prince clinic MULTIMED 1,,,,
-73.52187622,18.45349489,10,,hospital,,,,,4177495,,,,,SSPE de Gauthier Civil,,,,
-72.01941278,19.64838036,13,,hospital,,,,,28330688,,,Survey,,Centre de Santé Eben-Ezer,,,,
-72.67113107,19.47089113,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,Phare de denloorho pharma,,,no,
-72.34562111,18.53070144,13,,pharmacy,,,,,69364944,,,,,Vision Pharma,,,yes,
-72.78883704,18.21248692,10,,hospital,,,,,4177495,,,,,Dispensaire Saurel,,,,
-72.98224376,19.80740208,13,,hospital,,,,,27134769,,,survey,,,,,,public
,,13,,hospital,,,,,55139213,,,,,GHESKIO,,,,
-72.68463607,19.45104966,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,Solution pharma,,,no,
-72.33925372,18.54543129,13,,hospital,,,,,75398098,,,,,DFPL/PNH,,,,
-71.95155046,18.67552312,13,,hospital,,,,,16002618,,,hot_iom_c.osm-ha,,Centre de Sante de Cornillon,,,,
-72.51630751,19.2632698,17,,hospital,,,,,19553707,,open,hot_iom_cosmha,,Hôpital Claire-Heureuse de Marchand Dessalines,,,,
-72.25315665,18.59380937,20,,pharmacy,,,,,16677898,,open,hot_iom_cosmha,,Le Colibri Pharma Store,,,no,
-72.25668225,18.59588783,17,,pharmacy,,,,,16677898,,,hot_iom_cosmha,,Pharmacie 17,,,no,
,,13,,hospital,,,,,16677898,,open,hot_iom_cosmha,,,,,,
-72.27523123,18.55843388,20,,pharmacy,,,,,41628173,,open,hot_cosmha_iom,,,,,pharmacie,private_non_profit
-72.69695244,19.09817732,20,,hospital,,,Dr.Mesidort,,16724243,,unspecified,B ing With Offset,,Clinique médicale L'eternel est ma lumiere,,,,
-73.7353192,18.2621264,13,,hospital,,,MSPP,,42884253,,,,,LAURENT,,,,
-71.72266944,19.55189393,13,,pharmacy,,,,,28824327,,,Survey,,,,,no,
-72.33628258,18.54404828,13,,hospital,,,,,11628792,,,PAHO,,Hôpital de l'Ofatma (Cité Militaire),,,,
,,13,,pharmacy,,,,,32081084,,,AFH_survey,,Beils Veronce Pharmacie,,,,
-72.31046498,18.55428685,10,,hospital,,,,,16677898,,,,,Local Hopital Sainte Trinite,,,,
-72.21977748,19.73802708,17,,dentist,,,,,15924364,Mo-Fr 07:00-14:00,,survey,,Clinique Medicale Dentaire,,,,
-72.33685507,18.53038904,10,,hospital,,,,,6386171,,,,,Medimax,,,,
-73.74844124,18.19436148,13,,hospital,,,,,42631422,,,survey,,Fanmmiy Clinique médico-chirurgicale,,,,
-72.32974621,18.572662,20,,hospital,,,,,41628173,,open,"CNIGS/FOCS/OIM,cosmha,drr:iom",,Haiti Clinique,,,,public_laic
-72.28997223,18.53844087,13,,hospital,,,,,72116092,,,http://haiti.sahanafoundation.org/prod/hms/hospital,,College Excelsior,,,,
-72.63272141,18.51643845,13,,hospital,,,,,16677898,,,hot_oim_cosmha,,sante hospitaiier hosana,,,,
-72.28614254,18.52555889,20,,pharmacy,,,,,16677898,Mo-Fr 08:30-20:00,,hot_iom_cosmha,,Pharmacie Du Village,,,no,
-73.7462119,18.1954145,13,,hospital,,,,,15830090,,,survey,,Nucu Lab,,,,
,,6,,pharmacy,,,,,5954225,,,,,,,,,
-72.18110807,19.64182203,10,,hospital,,,,,16880915,,,,,DISPENSAIRE DE CADUSH,,,,
-72.15355341,18.26789273,17,,hospital,,,sacre-couer,,42763763,,open,,,Centre de santé Sacré-Coeur,,,,
-72.52142533,18.24868619,17,,clinic,,,save the children,,30686435,,open,hot_c.osm-ha_iom,,,,,,
,,20,,pharmacy,,,,,15454664,24/7,,hot_iom_cosmha,,JP_HRO,,,yes,
-72.66715301,19.47413677,17,,pharmacy,,,,,15903023,24/7,,,,pharmacie de refference et laboratoire analyse medicale,,,yes,
-72.33633606,18.53059272,6,,pharmacy,,,,,69470785,,,,,,,,,
-72.7335231,19.78609269,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE PENDU,,,,
-72.68026022,19.44150795,13,,pharmacy,,,,,33344944,,,hot_cosmha_iom,,La ruche Phama,,,,
-73.37955653,19.80374942,6,,clinic,,,,,33294300,,,,,,,,,
-73.61201235,18.39379537,17,,hospital,,,,,43604217,,open,hot_iom_cosmha,,CTC de l'hospital de Lumiere,,,,
-72.70545177,19.70147712,10,,hospital,,,,,13828313,,,,,Charbe,,,,
-73.85326767,18.32934918,17,,hospital,,,Sœurs de la Charité de Saint Louis,,42884253,,,survey,,Dispensaire de Mazenod,,,,
-72.65115054,19.30101963,13,,hospital,,,,,3910148,,,2005 MSPP database with geocodes,,DP DE DESCAREAUX,,,,
-72.15000007,19.73299995,10,,hospital,,,,,3987677,,,,,FILLES CHARITE/C.N.S.R.R,,,,
-73.26789374,19.81370636,17,,hospital,,,MISSION CATHOLIQUE,,17684715,,,bing 2010,,FAITH MEDICAL CLINIC SENTRAIN,,,,
-72.63488638,19.439114,13,,hospital,,,Dr Petit-Phard Bernadin,,45001192,,,,,CDS EBEN EZER,,,,
-72.27653998,18.60461264,17,,hospital,,,,,16677898,,open,CNIGS/OIM/FOCS,,Clinique N. D. de Fatima,,,,
-72.22569661,18.52302797,13,,hospital,,,DR LEGER J,,15976286,,,,,Centre de santé et de nutrition Focomel,,,,
-72.58479604,18.92401093,10,,hospital,,,,,4177495,,,,,SADA - FONDS BAPTISTE,,,,
-72.67960031,19.0713668,17,,hospital,,,MSPP,,11282222,,,Health Facility List provided by PAHO/WHO,,DP DE TERRE BALNCHE,,,,
-72.20894932,19.74585033,13,,pharmacy,,,,,15925010,,,survey,,Famasi Bon Pri,,,,
-72.29544771,18.53847054,17,,pharmacy,,,,,16677898,,,IOM_C_OSM_HA,,Pharmacie,,,no,
-72.12232973,19.67108308,17,,hospital,,,,,15949515,,,survey,,Centre de Santé Saint-Charles,,,,public
-72.77117143,18.42736154,17,,hospital,,,,,16677898,,open,CNIGS/OIM/FOCS,,Hopital Georges Govin,,,,
